timestamp_test/2023-05-13/run0/data.hdf5,0.2350000000000005
timestamp_test/2023-05-13/run1/data.hdf5,0.18400000000000044
timestamp_test/2023-05-13/run2/data.hdf5,0.20600000000000046
timestamp_test/2023-05-13/run3/data.hdf5,0.22900000000000048
timestamp_test/2023-05-13/run4/data.hdf5,0.2510000000000005
timestamp_test/2023-05-13/run5/data.hdf5,0.18200000000000044
timestamp_test/2023-05-13/run6/data.hdf5,0.19500000000000045
timestamp_test/2023-05-13/run7/data.hdf5,0.2780000000000005
timestamp_test/2023-05-13/run8/data.hdf5,0.29800000000000054
timestamp_test/2023-05-13/run12/data.hdf5,0.20700000000000046
timestamp_test/2023-05-13/run14/data.hdf5,0.20600000000000046
timestamp_test/2023-05-13/run15/data.hdf5,0.20700000000000046
timestamp_test/2023-05-13/run16/data.hdf5,0.28600000000000053
timestamp_test/2023-05-13/run17/data.hdf5,0.2500000000000005
timestamp_test/2023-05-13/run18/data.hdf5,0.19800000000000045
timestamp_test/2023-05-13/run22/data.hdf5,0.28400000000000053
timestamp_test/2023-05-14/run0/data.hdf5,0.21700000000000047
timestamp_test/2023-05-13/run6/data.hdf5,0.19500000000000045
timestamp_test/2023-05-13/run6/data.hdf5,0.19500000000000045
timestamp_test/2023-05-13/run6/data.hdf5,0.19500000000000045
timestamp_test/2023-05-13/run6/data.hdf5,0.19500000000000045
timestamp_test/2023-05-13/run6/data.hdf5,0.19500000000000045
timestamp_test/2023-05-13/run6/data.hdf5,0.19500000000000045
timestamp_test/2023-05-13/run6/data.hdf5,0.19500000000000045
timestamp_test/2023-05-13/run6/data.hdf5,0.19500000000000045
timestamp_test/2023-05-13/run6/data.hdf5,0.19500000000000045
timestamp_test/2023-05-13/run6/data.hdf5,0.19500000000000045
timestamp_test/2023-05-13/run6/data.hdf5,0.19500000000000045
timestamp_test/2023-05-13/run8/data.hdf5,0.29800000000000054
timestamp_test/2023-05-13/run14/data.hdf5,0.20600000000000046
